topic,words,scores
topic_48,bounty_claim,0.44468037831601603
topic_48,demonstrate_unintended,0.3908994161967419
topic_48,firsttofile_highlight,0.3908994161967419
topic_49,legal_form,0.4091029933694229
topic_49,debt_financing,0.365482649541234
topic_49,female_male,0.35570701312971303
topic_49,innovative_firm,0.349004208586233
topic_49,low_capital,0.34115301398344233
topic_49,eu13_develop,0.324850905398547
topic_49,eu14_develop,0.324850905398547
topic_49,lender,0.3062755712137747
topic_49,expenditure_disclosure,0.3062755712137747
topic_49,asymmetry,0.29086760289325914
topic_50,ip_commercialisation,0.3664016304075825
topic_50,export,0.3168603839196156
topic_50,ip_treaty,0.3092727802989024
topic_50,linkage_mechanism,0.2941342164363632
topic_50,knowhow_reputation,0.2941342164363632
topic_50,key_laboratory,0.2941342164363632
topic_50,exporter,0.2896323865926189
topic_50,georgia,0.28338434957235414
topic_50,de_jure,0.27693603257452276
topic_50,human_resource,0.2726552472688161
topic_51,supplier,0.2047759412402688
topic_51,entrepreneurship,0.19358104419806932
topic_51,formal_appropriability,0.19247939239466277
topic_51,emotional_behavioral,0.19227727284747198
topic_51,organizational_performance,0.19227727284747198
topic_51,appropriability_mechanism,0.19179197373122772
topic_51,learning,0.18776040583871847
topic_51,innovation_performance,0.18441854553420162
topic_51,parentchild_attachment,0.18351743944514506
topic_51,emotional_insecurity,0.18351743944514506
topic_52,administrative_procedural,0.5953255415190019
topic_52,patent_enforcer,0.5052940697330082
topic_52,positive_association,0.49577907117127035
topic_52,constructive_notice,0.48632803431497035
topic_52,litigation_explosion,0.48632803431497035
topic_52,llc,0.4603635770139793
topic_52,tc_heartland,0.4570748028497908
topic_52,pregrant_patent,0.44450629432651656
topic_52,ebay,0.4335893405771972
topic_52,notice,0.43270465932799307
topic_53,trademark,0.38252428616499123
topic_53,tm_logo,0.37541754355276974
topic_53,conceptual_separability,0.37541754355276974
topic_53,stable_outcome,0.37541754355276974
topic_53,transfer_learning,0.36355681015828384
topic_53,protect_consumer,0.36112506347389733
topic_53,video_game,0.354496105333553
topic_53,trademark_owner,0.3435084360289685
topic_53,pto,0.3370172736466871
topic_53,registration,0.33631212166591123
topic_54,computer_program,0.2674347398915343
topic_54,chomsky,0.23749621368624127
topic_54,bulletproof_vest,0.23749621368624127
topic_54,registry,0.22495782982673068
topic_54,source_code,0.21284186885248602
topic_54,intellectual,0.2112852706924232
topic_54,physicalism,0.20225762421190038
topic_54,properly,0.19988398803488092
topic_54,property,0.19550285166339276
topic_54,g20,0.19374076862855957
topic_55,technical_feature,0.4338359216066437
topic_55,solicitor,0.4186583274007857
topic_55,earnout,0.37231146080328065
topic_55,grantback_clause,0.35879428066249197
topic_55,enforcement_stage,0.35183586345971096
topic_55,catchphrase,0.35171293381187146
topic_55,technical_solution,0.3508746622341836
topic_55,covenant_sue,0.32755531914758784
topic_55,light_of_principle,0.32755531914758784
topic_55,placing,0.32755531914758784
topic_56,designs_patents,0.49688860898367265
topic_56,1988,0.4745023864465362
topic_56,aigenerate_output,0.4616473240398732
topic_56,enumerate_category,0.4616473240398732
topic_56,instruction,0.4360127873411203
topic_56,public_domain,0.42287246359984126
topic_56,authorship,0.41570165300789136
topic_56,repeal,0.4114776937707127
topic_56,literary,0.3920854996427102
topic_56,15,0.38283091741923686
topic_57,subsidy,0.4444929742175519
topic_57,patent_breadth,0.41416991102536765
topic_57,strong_debtor,0.4017056387845405
topic_57,corporate_tax,0.4017056387845405
topic_57,monetary_policy,0.3768393619238791
topic_57,growth_welfare,0.3636027925014331
topic_57,coordination_requirement,0.34228171344826774
topic_57,inflation,0.3374495656392209
topic_57,labor_supply,0.33147863885187523
topic_57,inequality,0.33100411076204145
topic_58,technical_phrase,0.4149120975419142
topic_58,keyword,0.39066367136938934
topic_58,shale_gas,0.3770917598983044
topic_58,knowledge_exploration,0.34479657073603487
topic_58,query,0.34221680363730217
topic_58,main_path,0.3336450239237016
topic_58,deep_learning,0.33271697126581623
topic_58,topic_change,0.3253104744253053
topic_58,effort_variable,0.3253104744253053
topic_58,text_mining,0.3162108715723267
topic_59,ith_region,0.40106305009734117
topic_59,incumbent,0.39542731213123666
topic_59,cross_licensing,0.352474532660475
topic_59,piracy,0.3450775679929407
topic_59,costreduce_innovation,0.3277572536464651
topic_59,unit_royalty,0.3206370339585158
topic_59,taxsubsidy_scheme,0.3206370339585158
topic_59,collusion,0.3109978296767843
topic_59,antitrust,0.31083505694645186
topic_59,ifs,0.30997689368064857
topic_60,intercultural_proximity,0.3124763080736451
topic_60,country_image,0.29469914363428235
topic_60,social_fragmentation,0.29469914363428235
topic_60,ipr,0.2886796766984221
topic_60,ipr_protection,0.281929395039372
topic_60,south,0.27158479431289717
topic_60,mnes,0.2671802473320394
topic_60,ntpu,0.26204176400933
topic_60,tolerance_acceptance,0.24880116248435458
topic_60,country,0.24783611547608683
topic_61,cash_holding,0.5701463597573667
topic_61,foreign_subsidiary,0.5146440605072439
topic_61,mnc,0.5056426228006419
topic_61,subsidiary,0.4815192117788969
topic_61,subsidiary_board,0.4793733635191933
topic_61,foreign_cash,0.4793733635191933
topic_61,cbas,0.4793733635191933
topic_61,expatriate_ceo,0.4793733635191933
topic_61,antidumpe_investigation,0.4793733635191933
topic_61,multinational_corporation,0.4742059389753513
topic_62,university,0.5002288293891585
topic_62,university_patenting,0.38542108053716095
topic_62,commercialization_of_academic,0.3569470016090077
topic_62,academic_promotion,0.3395709376027985
topic_62,spinoff,0.3271591735932981
topic_62,academic,0.31355050970771914
topic_62,universityindustry_collaboration,0.30991231362097693
topic_62,commercialization_of_university,0.3092779776845175
topic_62,incubator,0.30711134132068857
topic_62,commercial_orientation,0.29682330883852326
topic_63,st,0.44155369476980166
topic_63,firm_engagement,0.4327404538519132
topic_63,government_scientist,0.40937488313535797
topic_63,scientific_discovery,0.40354845694009756
topic_63,academic_scientist,0.3990173408237066
topic_63,camelina,0.38187033034896356
topic_63,science_linkage,0.38187033034896356
topic_63,science_technology,0.37926128565208267
topic_63,government_funding,0.3701194304478867
topic_63,replicability,0.3681382336170679
topic_64,pledge,0.38423040148709303
topic_64,trust_equity,0.3437663683709873
topic_64,core_competence,0.3437663683709873
topic_64,evaluation_purpose,0.3437663683709873
topic_64,human_inventorship,0.3437663683709873
topic_64,evaluation_process,0.3403810184061094
topic_64,maximize,0.31792467905965394
topic_64,planning,0.3138836580860485
topic_64,trust,0.31369796156279234
topic_64,foresight_bias,0.312006135149623
topic_65,federal_circuit,0.31137749055058517
topic_65,judge,0.2802587653322307
topic_65,supreme_court,0.2699377548109211
topic_65,district_court,0.2689020278772302
topic_65,court,0.2686767248778924
topic_65,litigation,0.24538045723739466
topic_65,plaintiff,0.242199760439967
topic_65,courts,0.23543730664081372
topic_65,adjudication,0.2296873094851893
topic_65,administrative_law,0.22885299673507645
topic_66,patent_schism,0.38728852535272523
topic_66,hybrid_pae,0.3842802214434328
topic_66,hybrid_paes,0.3017418007705173
topic_66,pto,0.30170221221060867
topic_66,lowvalue,0.2966984593206287
topic_66,patent_privateer,0.29249722480951607
topic_66,nuisance,0.2787632636076722
topic_66,newuse_patent,0.27467353663548744
topic_66,earlystage,0.2681170763051344
topic_66,court_scholar,0.26377502084465
