topic,words,scores
topic_22,china_top,0.39340313947651395
topic_22,brand_award,0.39340313947651395
topic_22,international_competitiveness,0.3810581018211112
topic_22,firms_current,0.3810581018211112
topic_23,environmental_regulation,0.5365541108941253
topic_23,environmental,0.43627166227587894
topic_23,environmental_protection,0.36706075058511367
topic_23,green_utility,0.3599040430733044
topic_23,gti,0.3593310597120598
topic_23,enterprise,0.35476535930878655
topic_23,green,0.35450130161967114
topic_23,digital_finance,0.34863924258667434
topic_23,proportion_of_global,0.34863924258667434
topic_23,enterprise_gti,0.34863924258667434
topic_24,green_technology,0.5677005340402052
topic_24,cep,0.4245486982717165
topic_24,carbon_emission_performance,0.4222097748352005
topic_24,esg,0.3984434391465221
topic_24,green_finance,0.3941888018591599
topic_24,belt_road,0.38987304739998685
topic_24,rdfs,0.38791172973953597
topic_24,esg_performance,0.3820348204642571
topic_24,sustainable_green,0.3757560190690332
topic_24,protection_tax,0.37143531834558535
topic_25,antibody,0.48521601498924943
topic_25,1498,0.4716768964841775
topic_25,biosimilar_developer,0.4182724633367345
topic_25,hhs_secretary,0.4182724633367345
topic_25,genetic_testing,0.4095831782634038
topic_25,epitope,0.39144915100498784
topic_25,york_times,0.38265000043198044
topic_25,naturally_occur,0.34659933076898797
topic_25,mab,0.34294926927827263
topic_25,biotechnologyrelated_pct,0.33596332447061034
topic_26,vaccine,0.3997440016819549
topic_26,covid19,0.39775237196439955
topic_26,covid19_pandemic,0.36494455890455046
topic_26,global_vaccine,0.35686183504303753
topic_26,covid19_vaccine,0.3522848668049182
topic_26,condition_of_covid19,0.3477938619832436
topic_26,covax_facility,0.3477938619832436
topic_26,parallel_import,0.3361862648814044
topic_26,coronavirus_pandemic,0.3106916964676991
topic_26,pandemic,0.3070786192567639
topic_27,vaccine,0.5038730898013544
topic_27,medical_countermeasure,0.45192055144950294
topic_27,arv,0.39108976244777294
topic_27,commons,0.3776510665252695
topic_27,pandemic,0.3724576600273929
topic_27,vaccine_combat,0.36272421404943295
topic_27,waiver,0.34833589675928905
topic_27,covid19_vaccine,0.3461433376311866
topic_27,global_health,0.33389249544020294
topic_27,ai_translate,0.32781755962908593
topic_28,human_gene,0.5508928252276439
topic_28,gene,0.5030352007761509
topic_28,chinese_scholar,0.49789519938768684
topic_28,traditional_medical,0.4934076686961987
topic_28,access_of_hesc,0.43877904317192795
topic_28,unique_response,0.43877904317192795
topic_28,antitrust_law,0.4282831714225113
topic_28,foreign_pressure,0.40651189966702067
topic_28,examination_guideline,0.3998393822614671
topic_28,chinas_patentintensive,0.3998393822614671
topic_29,transnational_law,0.5686504731100783
topic_29,taiwans,0.47901952913220885
topic_29,globalization_trend,0.47901952913220885
topic_29,fourth_amendment,0.4482552184605857
topic_29,chinese,0.4394624034342841
topic_29,institute_private,0.40832416935125904
topic_29,taiwan,0.3625372495019081
topic_29,willingness_of_chinese,0.3575988753053447
topic_29,expect_practical,0.3575988753053447
topic_29,encourage_wto,0.3575988753053447
topic_30,digital_economy,0.41755109013878383
topic_30,cloud_computing,0.3941520320701873
topic_30,real_estate,0.35937756103079244
topic_30,chinas,0.3463100594641171
topic_30,western,0.3059804506786796
topic_30,offshore_wind_power,0.30534058803548575
topic_30,ofdi,0.30269105171512045
topic_30,di,0.29897281446810825
topic_30,chinas_ofdi,0.29878375204995755
topic_30,water_environment,0.29541324765215843
topic_31,gs,0.43511104384394567
topic_31,licensing_earner,0.43511104384394567
topic_31,top_royalty,0.43511104384394567
topic_31,cancer_drug,0.4147034057185636
topic_31,cigarette,0.39795549442041317
topic_31,mhpaea_associate,0.3845548041470696
topic_31,generic_authorise,0.3845548041470696
topic_31,oncology_medicine,0.3792698311861019
topic_31,avert,0.371227287287939
topic_31,inhaler,0.365583362663904
topic_32,generic_entry,0.3389199554177122
topic_32,drug_registration,0.2951162781153464
topic_32,nih_funding,0.2951162781153464
topic_32,asthma_copd,0.2852319322212444
topic_32,insulin_glargine,0.2847232793776922
topic_32,local_formulary,0.2835687151711042
topic_32,drugpatentwatch,0.2835687151711042
topic_32,authorize_generic_drug,0.2835687151711042
topic_32,product_approve,0.2835687151711042
topic_32,competitive_pricing,0.2835687151711042
topic_33,cell,0.2606679721082362
topic_33,pathway,0.25639343956562954
topic_33,network_pharmacology,0.2301296623000219
topic_33,rat,0.2215937764284726
topic_33,signaling_pathway,0.21919664977110162
topic_33,molecular_docking,0.2184367526505598
topic_33,ali,0.21414881700955488
topic_33,target,0.21375556413918684
topic_33,vitro,0.2128486869111221
topic_33,antiinflammatory,0.21226145690217052
topic_34,patient,0.3409249525399024
topic_34,artery,0.3195048556549643
topic_34,graft,0.31381320369280735
topic_34,aneurysm,0.3023406857925056
topic_34,patient_undergo,0.28642311331275894
topic_34,stroke,0.27369928886449146
topic_34,surgery,0.27289256578152715
topic_34,rao,0.26043596306349215
topic_34,pfo,0.2543177670641401
topic_34,stent,0.251353064318593
topic_35,brand_drug,0.3729508070579619
topic_35,settlement,0.3653587597775722
topic_35,stay_period,0.3630804760762169
topic_35,rems_patent,0.3630804760762169
topic_35,generic,0.3536063608564145
topic_35,generic_manufacturer,0.3331226535842818
topic_35,deter_generic,0.33130830745644
topic_35,application_cite,0.33130830745644
topic_35,australia,0.329659884303402
topic_35,entry,0.31872854057903377
topic_36,digital_health,0.3438156817889246
topic_36,detailing,0.30290498842673697
topic_36,unani_medicine,0.30290498842673697
topic_36,health,0.29398485723179985
topic_36,pediatric,0.28642640235999806
topic_36,health_care,0.28626116225115367
topic_36,physician,0.2803712551599695
topic_36,therapeutic_hazard,0.26546147327644964
topic_36,lrss,0.26546147327644964
topic_36,mea,0.26546147327644964
topic_37,biosimilar,0.6726521172090282
topic_37,biologic,0.5221740113964779
topic_37,biologic_biosimilar,0.4285731879849912
topic_37,belgian,0.39513744655357835
topic_37,patent_thicket,0.39334860163014057
topic_37,reference_product,0.38888113543298203
topic_37,biologics_price,0.35926792616353764
topic_37,biosimilar_manufacturer,0.33748171761714835
topic_37,brand_biologic,0.333159351174263
topic_37,biosimilar_naming,0.333159351174263
topic_38,followon_pharmaceutical,0.5121146221565832
topic_38,epogen,0.36334740182417957
topic_38,insulin,0.35727087033712546
topic_38,sham_exception,0.3513651863374442
topic_38,personalised_medicine,0.3513651863374442
topic_38,pharmacoeconomic_evaluation,0.3513651863374442
topic_38,reformulation,0.3509500735754764
topic_38,nipt,0.3388549551798894
topic_38,secondary_pharmaceutical,0.3375978359048668
topic_38,reformulate_drug,0.31979167571901296
topic_39,disclosure_obligation,0.49954992671393567
topic_39,disclose_knowledge,0.4820763001723481
topic_39,secrecy,0.47955198530995563
topic_39,gsd,0.4668229716081802
topic_39,trade_secret,0.4514458568426729
topic_39,genetic,0.4502309628124303
topic_39,incompatibility,0.4310169203621412
topic_39,recognize_structural,0.4266557699723337
topic_39,public_privilege,0.4266557699723337
topic_39,freedom_of_speech,0.3741490402667829
topic_40,investment_persistence,0.5177961672351651
topic_40,stock_price,0.48182289841554243
topic_40,extend_nondisclosure,0.45908741963354743
topic_40,crash_risk,0.45908741963354743
topic_40,concept_learning,0.45908741963354743
topic_40,datum_breach,0.45908741963354743
topic_40,standard_nondisclosure,0.45908741963354743
topic_40,bounty,0.4199415404174214
topic_40,bounty_claim,0.4199415404174214
topic_40,aia,0.37114690594612176
topic_41,eu13_develop,0.5820049712367955
topic_41,eu14_develop,0.5820049712367955
topic_41,poul_henningsen,0.5176892326256035
topic_41,marine,0.463435691294453
topic_41,intellectual_creation,0.46016300455233017
topic_41,intellectual_capital,0.456054364666001
topic_41,square,0.44080932819849244
topic_41,forerunner,0.4176137835478033
topic_41,market_undoubtedly,0.4176137835478033
topic_41,foster_debt,0.4176137835478033
topic_42,source_disclosure,0.515450377782901
topic_42,um,0.4615662785082127
topic_42,outlicense,0.3974844764767548
topic_42,game_conclusion,0.391813808142725
topic_42,closing_price,0.391813808142725
topic_42,lot_offer,0.391813808142725
topic_42,examination_authority,0.37965480376853866
topic_42,depreciation,0.37965480376853866
topic_42,startup,0.3678806793101263
topic_42,firstmover_advantage,0.35964639986138874
topic_43,legal_form,0.44251602732233664
topic_43,debt_financing,0.396961224215126
topic_43,female_male,0.38568990988284535
topic_43,low_capital,0.37012923963452715
topic_43,innovative_firm,0.3461802161608996
topic_43,lender,0.332749803777618
topic_43,expenditure_disclosure,0.332749803777618
topic_43,asymmetry,0.32537518699443846
topic_43,bank,0.31939451413294556
topic_43,startup_survival,0.30945735082469217
topic_44,patentable_subject,0.508165206833981
topic_44,supreme_courts,0.4408308636441116
topic_44,principle_of_neutrality,0.425267233378507
topic_44,sequence_datum,0.425267233378507
topic_44,personal_genomic,0.425267233378507
topic_44,technological_neutrality,0.425267233378507
topic_44,matter_jurisprudence,0.425267233378507
topic_44,tcm,0.4176703923041486
topic_44,neutrality,0.4115124827868615
topic_44,software,0.39714401506100855
topic_45,halfcausation,0.5572139078533493
topic_45,suigenericide,0.48169259929189245
topic_45,soft_ip,0.4560882248881502
topic_45,firsttofile,0.4289011159965913
topic_45,imaginary,0.4275406908455102
topic_45,philosophical_model,0.4258755423353601
topic_45,alternative_nearby,0.4258755423353601
topic_45,copyright_trademark,0.4153124718904449
topic_45,firsttoinvent,0.3969319714719254
topic_45,life_table,0.3888726263604218
topic_46,claim_construction,0.38782258133261027
topic_46,postaipa,0.36040947879123403
topic_46,parent_application,0.36040947879123403
topic_46,central_claiming,0.34522229736560067
topic_46,103,0.3379232678298028
topic_46,assignment_law,0.32826452270761153
topic_46,accession,0.3101511773918019
topic_46,aipa,0.3033038598917118
topic_46,patent_assertion,0.2996933591679189
topic_46,claim,0.29787151304400855
topic_47,finland,0.49246266074741996
topic_47,examination_outcome,0.4436332689217976
topic_47,journal,0.4364421741594377
topic_47,5year_citation,0.4343587410543224
topic_47,weight_assign,0.4343587410543224
topic_47,citation_frequency,0.4343587410543224
topic_47,propose_broadening,0.4343587410543224
topic_47,indicator_sjr,0.4343587410543224
topic_47,cite_reference,0.4343587410543224
topic_47,average_return,0.4343587410543224
topic_48,university,0.5121556109234322
topic_48,commercialization_of_academic,0.36093557384170144
topic_48,university_patenting,0.359537767802155
topic_48,academic_promotion,0.3433647334600819
topic_48,academic,0.33525546432035164
topic_48,spinoff,0.3298641441936735
topic_48,universityindustry_collaboration,0.3134403199904583
topic_48,commercialization_of_university,0.312657690400311
topic_48,incubator,0.3104448311814893
topic_48,commercial_orientation,0.3001382237692092
topic_49,st,0.45211358199096596
topic_49,firm_engagement,0.4398511845800167
topic_49,government_scientist,0.41616687674680297
topic_49,scientific_discovery,0.4098394978083211
topic_49,academic_scientist,0.4056989402493503
topic_49,government_funding,0.39869095943625876
topic_49,science_technology,0.3899294047520775
topic_49,camelina,0.3882753715676675
topic_49,science_linkage,0.3882753715676675
topic_49,replicability,0.37629786232014517
topic_50,ip_commercialisation,0.3657492717384544
topic_50,export,0.33453238728292267
topic_50,ip_treaty,0.30866667033680945
topic_50,linkage_mechanism,0.293544358504738
topic_50,key_laboratory,0.293544358504738
topic_50,knowhow_reputation,0.293544358504738
topic_50,exporter,0.288995227398918
topic_50,de_jure,0.2763665131274842
topic_50,human_resource,0.27299810678363984
topic_50,georgia,0.2727886111100574
topic_51,tariff,0.3700568940095363
topic_51,bilateral_trade,0.36851254841471753
topic_51,international_criminal,0.36095010058426674
topic_51,national_flexibility,0.36095010058426674
topic_51,international_trade,0.3507234583532466
topic_51,trade,0.3496144123148165
topic_51,deportation,0.34082551873578176
topic_51,fet,0.3172511836559788
topic_51,needsbased_hierarchy,0.3172511836559788
topic_51,object_purpose,0.3172511836559788
topic_52,computer_program,0.2643639003839897
topic_52,chomsky,0.2345969042494788
topic_52,registry,0.22244600166435877
topic_52,intellectual,0.2141120694381718
topic_52,source_code,0.21030314407825643
topic_52,physicalism,0.19975582812675607
topic_52,property,0.197374863455363
topic_52,properly,0.19315036141551223
topic_52,g20,0.19125403591965343
topic_52,legal_personality,0.18363797309176325
topic_53,trademark,0.48506842319440374
topic_53,tm_logo,0.4606157302871437
topic_53,transfer_learning,0.4464972513265137
topic_53,protect_consumer,0.44404059052186867
topic_53,registration,0.4362282559736991
topic_53,video_game,0.43555651413567104
topic_53,trademark_owner,0.42237012427020776
topic_53,mark,0.42105521757646
topic_53,pto,0.41816644445429685
topic_53,trademark_logo,0.40609234410694306
topic_54,stable_outcome,0.6465296856715815
topic_54,forfeiture_mechanism,0.5766590612387062
topic_54,deviation,0.497268275901496
topic_54,social_media,0.47706428306286625
topic_54,spillover_parameter,0.46697634427163653
topic_54,distinguishable,0.46697634427163653
topic_54,artistically,0.46697634427163653
topic_54,barbecue_device,0.46697634427163653
topic_54,exploitation_of_creative,0.46697634427163653
topic_54,design3,0.46697634427163653
topic_55,supplier,0.21714068540155526
topic_55,innovation_performance,0.20209627341453967
topic_55,organizational_performance,0.19883658401954457
topic_55,emotional_behavioral,0.19883658401954457
topic_55,appropriability_mechanism,0.19836921167265234
topic_55,patent_portfolio,0.1942432035998154
topic_55,learning,0.19211503719681608
topic_55,entrepreneurship,0.19132000590058126
topic_55,formal_appropriability,0.19055828832957938
topic_55,emotional_insecurity,0.18981312021872326
topic_56,technical_feature,0.29867375629141774
topic_56,grantback_clause,0.29832233711135026
topic_56,solicitor,0.28561170531002456
topic_56,administrative_procedural,0.27802144566621895
topic_56,authorship_screen,0.27802144566621895
topic_56,boundary_screen,0.27802144566621895
topic_56,designs_patents,0.2661590127687709
topic_56,copyright,0.257987222074367
topic_56,copyright_subsist,0.2529310459769661
topic_56,earnout,0.2529310459769661
topic_57,ipr_protection,0.28107870667495133
topic_57,ipr,0.2778356002043237
topic_57,intercultural_proximity,0.2750709913497088
topic_57,mnes,0.27083956920391533
topic_57,strong_ipr,0.26268604037673554
topic_57,south,0.259578681408091
topic_57,social_fragmentation,0.259042247597648
topic_57,country_image,0.259042247597648
topic_57,cash_holding,0.2501025580416647
topic_57,migration,0.24319313576018653
topic_58,technical_phrase,0.44023810930748103
topic_58,keyword,0.4054621020023302
topic_58,query,0.3724531215740242
topic_58,knowledge_exploration,0.36693465442292017
topic_58,deep_learning,0.3547173523003515
topic_58,topic_change,0.34646770569370533
topic_58,candidate_phrase,0.3224938494484403
topic_58,text_mining,0.3210735986445878
topic_58,technological_trajectory,0.308890638651186
topic_58,weight,0.3014854755468556
topic_59,patent_schism,0.3669574646417688
topic_59,hybrid_pae,0.36422155093025704
topic_59,hybrid_paes,0.2853376323607614
topic_59,patent_privateer,0.27633794279028623
topic_59,pto,0.27094174049286945
topic_59,litigate,0.26762037967435803
topic_59,nuisance,0.262977386462995
topic_59,lowvalue,0.26138595300205214
topic_59,newuse_patent,0.25936085936099784
topic_59,earlystage,0.24984237287954997
topic_60,federal_circuit,0.3109050269785661
topic_60,judge,0.27620460680486314
topic_60,court,0.26908585049950146
topic_60,district_court,0.2666222398678673
topic_60,supreme_court,0.2654181991471777
topic_60,courts,0.2500146885926934
topic_60,litigation,0.24485438830673334
topic_60,adjudication,0.2306993855414247
topic_60,plaintiff,0.23002102846745207
topic_60,administrative_law,0.2267858103285672
topic_61,ith_region,0.39743329380112763
topic_61,incumbent,0.388090662019793
topic_61,cross_licensing,0.3491414703912814
topic_61,legal_sphere,0.3491414703912814
topic_61,costreduce_innovation,0.3314367949094739
topic_61,unit_royalty,0.3175226954633645
topic_61,taxsubsidy_scheme,0.3175226954633645
topic_61,imitation,0.3083636945223903
topic_61,ifs,0.3068468544018085
topic_61,collusion,0.30684065101669056
topic_62,pledge,0.42555338889201816
topic_62,evaluation_purpose,0.3652049959007471
topic_62,trust_equity,0.3652049959007471
topic_62,core_competence,0.3652049959007471
topic_62,human_inventorship,0.3652049959007471
topic_62,evaluation_process,0.35691222632491415
topic_62,maximize,0.3492467306104397
topic_62,trust,0.33872170642432753
topic_62,foresight_bias,0.3317135828826506
topic_62,knowledge_adaptability,0.3317135828826506
topic_63,subsidy,0.5909776966543889
topic_63,corporate_tax,0.5407774870365559
topic_63,growth_welfare,0.5243897652476672
topic_63,monetary_policy,0.5089627378355212
topic_63,patent_breadth,0.4789755091926462
topic_63,economic_growth,0.4645697892187996
topic_63,inflation,0.45980179069874105
topic_63,inequality,0.45624309821652564
topic_63,quality_step,0.43822144372868943
topic_63,privatization,0.4343133184936171
topic_64,strong_debtor,0.5956752180799553
topic_64,coordination_requirement,0.5171950616672829
topic_64,reasonability,0.49037476779810724
topic_64,employee_representation,0.4586054470410884
topic_64,external_financing,0.44827189196895534
topic_64,future_timing,0.41952992131451977
topic_64,leisure_time,0.41952992131451977
topic_64,plural_sourcing,0.41952992131451977
topic_64,insourcing,0.41952992131451977
topic_64,local_employee,0.40659713014603516
