topic,words,scores
topic_13,biosimilar,0.7418221166677533
topic_13,bpcia,0.45447282752542095
topic_13,biologic,0.4389830823931697
topic_13,reference_product,0.38228491521778857
topic_13,biologics_price,0.3764242553222464
topic_13,patent_dance,0.3698111683096001
topic_13,insulin_glargine,0.3593937190767647
topic_13,offpatent_biological,0.34823289687329
topic_13,biopharmaceutical,0.33812992021189
topic_13,biologic_biosimilar,0.32432824640143776
topic_14,ppmv,0.549324178500403
topic_14,malaria,0.5263856969408063
topic_14,ppmvs,0.46213896572374735
topic_14,artemisininbased_combination,0.44751101596636306
topic_14,nigeria,0.42999726822182155
topic_14,malaria_treatment,0.42255999782037545
topic_14,fever,0.40954316310923117
topic_14,mrdt,0.3926990604602687
topic_14,intervention,0.3732445326094052
topic_14,phc,0.34043540779422354
topic_15,infection,0.38078973521949977
topic_15,chmi,0.36414118527184103
topic_15,parasite,0.34516122663445303
topic_15,parasitemia,0.32509243697754636
topic_15,sporozoite,0.32509243697754636
topic_15,plasmodium_falciparum,0.30351953353722644
topic_15,sheep,0.3011166345664504
topic_15,plasmodium,0.2953610277626494
topic_15,mosquito,0.2953610277626494
topic_15,prepatent_period,0.294262704860935
topic_16,green_innovation,0.5632725158479123
topic_16,green_technology,0.4869179162692652
topic_16,green,0.467514117195799
topic_16,environmental_regulation,0.4661164032493573
topic_16,environmental_protection,0.4076934646520691
topic_16,corporate_green,0.3915315618546361
topic_16,environmental,0.3613886117662415
topic_16,promote_green,0.34064499196185816
topic_16,enterprise_green,0.33162722854135573
topic_16,enterprise,0.3049390163821684
topic_17,epogen,0.4550495915069297
topic_17,pcm,0.3910657603841319
topic_17,maximize,0.36202106573015247
topic_17,evaluation_purpose,0.34438192884420166
topic_17,core_competence,0.34438192884420166
topic_17,dual_distributor,0.34438192884420166
topic_17,trust_equity,0.34438192884420166
topic_17,blockchain_technology,0.33321478712711594
topic_17,df,0.3287872191988098
topic_17,trust,0.3214804526855367
topic_18,land,0.3829397745414698
topic_18,registry,0.3791576686862524
topic_18,beach,0.33790213698280275
topic_18,properly,0.3340518765795852
topic_18,theatre,0.32801062161806366
topic_18,islamic,0.30473788067670726
topic_18,florian,0.30473788067670726
topic_18,mete_bound,0.30473788067670726
topic_18,album,0.30473788067670726
topic_18,partisan,0.302415043805929
topic_19,compulsory_license,0.5289650161775523
topic_19,trips_flexibility,0.5065295999686189
topic_19,chinas_compulsory,0.4489863691146011
topic_19,linkage_mechanism,0.4489863691146011
topic_19,implementation_of_trips,0.4349288445741397
topic_19,attempt_cl,0.4349288445741397
topic_19,compulsory_licensing,0.43200787158748527
topic_19,export_compulsory,0.3959426368437142
topic_19,public_health,0.39082356412222646
topic_19,treaty_obligation,0.3609571338699515
topic_20,generic_drug,0.371376179230433
topic_20,generic,0.31557198490025656
topic_20,drug,0.29803870294070106
topic_20,paragraph_iv,0.27800130328800127
topic_20,inhaler,0.275468636511539
topic_20,prescription_drug,0.27478826938866613
topic_20,medicare,0.269748371031162
topic_20,brandname_drug,0.26515087521571984
topic_20,market_exclusivity,0.2630568785912028
topic_20,brand_drug,0.2608508575670574
topic_21,abortion,0.3528569557398237
topic_21,orthopaedic_surgeon,0.3452397068464712
topic_21,physician,0.32444152718697145
topic_21,portable_medicine_chest,0.31901796045181596
topic_21,cannabis,0.31784323602971454
topic_21,evergreening,0.3097300535184837
topic_21,psychedelic,0.3088345752045518
topic_21,breast_pump,0.28539466799139634
topic_21,renounce_care,0.28539466799139634
topic_21,industry_payment,0.2764638904634499
topic_22,indian_pharmaceutical,0.4367981257416884
topic_22,india,0.35024532362503974
topic_22,indian,0.3240472413162073
topic_22,special_301,0.32296014721471444
topic_22,pte,0.3010586769247906
topic_22,nafta,0.30060108479383774
topic_22,trips,0.29444960123758884
topic_22,1995,0.29114310162742796
topic_22,treatment_program,0.289093060440513
topic_22,pharmaceutical,0.28776881799010967
topic_23,soil,0.4632305195121746
topic_23,fungicide,0.4129960997939354
topic_23,mucidin,0.40130112189247263
topic_23,biocontrol_agent,0.3685280431672434
topic_23,chitosan_nanoparticle,0.3685280431672434
topic_23,fungus,0.357044165522836
topic_23,hrm,0.33807906246235336
topic_23,fungal_mycotoxin,0.3251123608601125
topic_23,resistance_inducer,0.3251123608601125
topic_23,edible_film,0.3251123608601125
topic_24,skin,0.42517548313221915
topic_24,iron_oxide,0.4113544181879662
topic_24,officinol,0.38215847381184187
topic_24,current_density,0.3648312831102121
topic_24,encapsulation,0.3648312831102121
topic_24,henna_leave,0.3648312831102121
topic_24,sunscreen,0.3536856814569085
topic_24,natural_dye,0.3449560443673459
topic_24,tgst,0.3449560443673459
topic_24,solgel,0.3431751923496994
topic_25,sensor,0.25784852543357406
topic_25,prototype,0.23473423298479706
topic_25,vibration,0.23444409725199106
topic_25,temperature,0.23295577851795296
topic_25,damper,0.23188540452068682
topic_25,building,0.230742497209063
topic_25,irrigation,0.21800600512532375
topic_25,controller,0.21449807616504363
topic_25,wheel,0.21358635465929587
topic_25,heat,0.213368458632673
topic_26,patient,0.3415665823702856
topic_26,graft,0.34123787232558955
topic_26,aneurysm,0.3093617796216682
topic_26,artery,0.30856900314040814
topic_26,pfo,0.28958230533647955
topic_26,patient_undergo,0.28595414609349723
topic_26,surgery,0.2718890528207979
topic_26,stent,0.2689407355247809
topic_26,rao,0.26693456143864186
topic_26,patency,0.2629789536351616
topic_27,inhibitor,0.3400030263065962
topic_27,compound,0.32266843539428586
topic_27,neuropathic_pain,0.30226527369969
topic_27,potent,0.2850655809157954
topic_27,steroid,0.28412679801116414
topic_27,isoform,0.28412679801116414
topic_27,lrrk2_inhibitor,0.283880907886437
topic_27,tnp,0.2828154684934868
topic_27,ligand,0.28033837335795453
topic_27,agonist,0.2800654855808039
topic_28,pathway,0.33278095861298856
topic_28,network_pharmacology,0.3244881951089224
topic_28,signaling_pathway,0.31486705982955865
topic_28,ali,0.30339754484272297
topic_28,cpm,0.2891126255445015
topic_28,ftz,0.28857022968786333
topic_28,traditional_chinese_medicine,0.28735523845151206
topic_28,molecular_docking,0.2796376799550078
topic_28,hxzqol,0.2774727533217969
topic_28,inflammation,0.2671652766416456
topic_29,computer_program,0.6763125592612779
topic_29,software,0.4848411022728214
topic_29,g20,0.4233714176129154
topic_29,protect_computer,0.41091442624038477
topic_29,computerimplemente,0.3876541432896101
topic_29,oss,0.36046841728166523
topic_29,legislation_explicitly,0.36046841728166523
topic_29,approach_neutral,0.36046841728166523
topic_29,program_algorithm,0.36046841728166523
topic_29,cloud_storage,0.36046841728166523
topic_30,feedin_tariff,0.34282486471470736
topic_30,electric_vehicle,0.34282486471470736
topic_30,wind_power,0.3227084209386282
topic_30,catalytic_converter,0.32243104238469766
topic_30,shale_gas,0.31082252500795016
topic_30,energy,0.30698075906702815
topic_30,dgti,0.2979970730636735
topic_30,pud,0.2979970730636735
topic_30,combustion_engine,0.2979970730636735
topic_30,ev,0.2979970730636735
topic_31,epc,0.5367714243935044
topic_31,unitary_patent,0.5276620537038483
topic_31,upc,0.48904491829130203
topic_31,unified_patent_court,0.48682256342816016
topic_31,union,0.43406329848485853
topic_31,directive_9844,0.40935082581709914
topic_31,unitary,0.40283963214369595
topic_31,eu_regulation,0.39131717016850615
topic_31,epo,0.39131626066747177
topic_31,brussels_regulation,0.38558672055671733
topic_32,ich,0.5162009485043797
topic_32,fourth_amendment,0.48833541041750755
topic_32,ecommerce_law,0.4450848328839245
topic_32,standing_committee,0.4148591141040209
topic_32,unused_trademark,0.4148591141040209
topic_32,1983,0.4034621119201658
topic_32,peoples_republic,0.40184716846998586
topic_32,firms_current,0.40184716846998586
topic_32,trademark_registration,0.40030951745994564
topic_32,trademark,0.39916432983592476
topic_33,trade_secret,0.5815314260026128
topic_33,trade_secrecy,0.46075084680535544
topic_33,theft_of_trade_secret,0.4083078815527279
topic_33,criminal_justice,0.3798435737078386
topic_33,ebay,0.3392057969470721
topic_33,employee_mobility,0.3390251340893693
topic_33,economic_espionage,0.3390251340893693
topic_33,concept_learning,0.32540710648981436
topic_33,utsa,0.32540710648981436
topic_33,utsa_associate,0.32540710648981436
topic_34,trade_secret,0.44630093248504593
topic_34,implant_product,0.400178571282752
topic_34,significance_of_genetic,0.400178571282752
topic_34,tsd,0.400178571282752
topic_34,life_spine,0.400178571282752
topic_34,inhouse_knowledge,0.400178571282752
topic_34,technological_crowdedness,0.400178571282752
topic_34,datagenerate,0.400178571282752
topic_34,radicalness,0.3607147627516603
topic_34,secret,0.359826947503564
topic_35,secrecy,0.5823996454682764
topic_35,datum_breach,0.500051025437232
topic_35,geographic_isolation,0.500051025437232
topic_35,mandatory_disclosure,0.42714085159754167
topic_35,exacerbate_ceo,0.40202130513448203
topic_35,activity_blackmail,0.40202130513448203
topic_35,patentsecret_combination,0.40202130513448203
topic_35,setting_inventive,0.40202130513448203
topic_35,offshore_location,0.40202130513448203
topic_35,stock_liquidity,0.40202130513448203
topic_36,ai,0.7921891965162896
topic_36,artificial_intelligence,0.560357347945846
topic_36,aigenerate,0.38771216594077806
topic_36,legal_personality,0.37428643554408547
topic_36,emotional_airelate,0.36836414547710056
topic_36,ai_implementer,0.36836414547710056
topic_36,inventive_step,0.36332195457163924
topic_36,aigenerated,0.3464356312790752
topic_36,ai_machine,0.3464356312790752
topic_36,inventorship,0.3300885124403888
topic_37,interface,0.4691002528117399
topic_37,application_of_ordre,0.39550755538259047
topic_37,experimentation_suboptimal,0.39550755538259047
topic_37,randomized_policy,0.39550755538259047
topic_37,observational_datum,0.39550755538259047
topic_37,elicit_local,0.39550755538259047
topic_37,evidencebased_approach,0.39550755538259047
topic_37,generate_varied,0.39550755538259047
topic_37,heterogeneous_jurisdiction,0.39550755538259047
topic_37,chameleon,0.39550755538259047
topic_38,incumbent,0.4281098903250469
topic_38,licensor,0.3827597088602555
topic_38,license,0.33327074849959254
topic_38,licensee,0.32870141175215256
topic_38,collusion,0.32618650090495943
topic_38,behavioral_bias,0.32467249197924847
topic_38,minimize_deadweight,0.32467249197924847
topic_38,licensing,0.3158614796624837
topic_38,costreduce_innovation,0.3114208549476553
topic_38,bound_rationality,0.29492847069650496
topic_39,subsidy,0.5149035190160468
topic_39,patent_breadth,0.46457031984094854
topic_39,schumpeterian_growth_model,0.4296188303602454
topic_39,corporate_tax,0.42662326444382015
topic_39,inequality,0.422385743399595
topic_39,growth_welfare,0.4129032404106132
topic_39,economic_growth,0.407648867234138
topic_39,welfaremaximize,0.39790768897800616
topic_39,growth_model,0.3951878226514609
topic_39,monetary_policy,0.38424773800616374
topic_40,packaging_design,0.44947948794960085
topic_40,judicial_perspective,0.44947948794960085
topic_40,legal_arena,0.44947948794960085
topic_40,ip_tribunal,0.44947948794960085
topic_40,ipc,0.44552763402936474
topic_40,amount_of_damage,0.43593933257119566
topic_40,outward_fdi,0.41668685472881795
topic_40,computer_nonlinear,0.4107286960271857
topic_40,strength,0.4085947822009331
topic_40,shenzhen,0.3951343341193337
topic_41,digital_economy,0.6405028415706755
topic_41,cloud_computing,0.6078513477136915
topic_41,regional_innovation,0.49584945367450817
topic_41,rcep,0.489266202091787
topic_41,grss_ipr,0.4626753090778917
topic_41,threshold_variable,0.43140537537410756
topic_41,intensity_range,0.43140537537410756
topic_41,08698,0.43140537537410756
topic_41,internal_cloud,0.43140537537410756
topic_41,human_resource,0.41036939812752554
topic_42,government_institutional,0.4476501268787612
topic_42,patenting_motive,0.35156417045549876
topic_42,traditional_medical,0.3394818407557499
topic_42,antitrust_law,0.33455581277865826
topic_42,global_minimum,0.33086783663148506
topic_42,increase_strictness,0.33086783663148506
topic_42,western,0.3277829608489705
topic_42,tax,0.31670251551517203
topic_42,china,0.31335161353972846
topic_42,utility_model,0.312677757396011
topic_43,university,0.5669673114617204
topic_43,commercialization_of_academic,0.5584942598474472
topic_43,chinese_university,0.516799089306784
topic_43,schoolenterprise_cooperation,0.5085862887180782
topic_43,universityinventor_patent,0.4645514600268512
topic_43,ordinary_university,0.4645514600268512
topic_43,dominant_discipline,0.4645514600268512
topic_43,central_western,0.46010329957506
topic_43,subsidy_program,0.43073464464984773
topic_43,provincial,0.41970069869553395
topic_44,rentseeking,0.4965054378995894
topic_44,key_laboratory,0.4635677241063108
topic_44,chinas_sed,0.43912883166711286
topic_44,tfp,0.42026473282785365
topic_44,skillbiased_technical,0.41025460950671094
topic_44,oled_technology,0.41025460950671094
topic_44,inflation,0.40712009298656937
topic_44,offshoring,0.4056178516150735
topic_44,unskilled_labor,0.3978756203375145
topic_44,uschina_trade,0.3978756203375145
topic_45,institutional_investor,0.633044974033898
topic_45,faulttolerance_system,0.5297754743311726
topic_45,soe,0.5079955605030128
topic_45,aiq,0.5019802563554449
topic_45,expenditure_disclosure,0.5019802563554449
topic_45,foreign_institutional,0.48694897291842637
topic_45,fault_tolerance,0.46911601764764777
topic_45,internal_governance,0.46160190907023524
topic_45,nonsoe,0.4588078717370631
topic_45,corporate_innovation,0.4574329082362997
topic_46,innovative_firm,0.6288475291131753
topic_46,strong_debtor,0.6025558203667896
topic_46,debt_financing,0.5555074437524852
topic_46,external_financing,0.4722435896091702
topic_46,rdactive_firm,0.4605188260943131
topic_46,industrylevel_competition,0.4605188260943131
topic_46,interstate_banking,0.4605188260943131
topic_46,propensity_score_matching,0.4497901528225544
topic_46,lender,0.44650147865638085
topic_46,bank_loan,0.44549299147209376
topic_47,terrorism,0.5323844106408946
topic_47,corporate_innovative,0.5255390816747768
topic_47,multinational_firm,0.5051885411287045
topic_47,auditor,0.48355217491222635
topic_47,frq,0.4315438403382582
topic_47,trust_associate,0.4315438403382582
topic_47,repatriate,0.4315438403382582
topic_47,powerful_ceo,0.4315438403382582
topic_47,social_trust,0.4315438403382582
topic_47,lifecycle_stage,0.4315438403382582
topic_48,chomsky,0.48891210558915643
topic_48,intellectual,0.4271229870968087
topic_48,sport,0.41294466412028685
topic_48,discourse,0.3533012394804169
topic_48,personal_genomic,0.3464445508715836
topic_48,sequence_datum,0.3464445508715836
topic_48,personality,0.3166971460312196
topic_48,chomskys,0.3160109680192536
topic_48,nipdaf_policy,0.3160109680192536
topic_48,iot_firm,0.3160109680192536
topic_49,ipr_protection,0.4088861797645854
topic_49,ipr,0.40673783422913573
topic_49,strong_ipr,0.3353629379540503
topic_49,export,0.30864053148535986
topic_49,ofdi,0.2960522609440046
topic_49,ipp,0.2881334950899826
topic_49,mnes,0.28482828459686
topic_49,host_country,0.2757468774548609
topic_49,develop_country,0.2751350068181671
topic_49,mncs,0.2554013980060114
topic_50,patentable_subject,0.4981015331248849
topic_50,subject_matter,0.47944359011898435
topic_50,supreme_courts,0.45438211579800597
topic_50,software,0.4350583463140188
topic_50,matter_jurisprudence,0.41732998860461834
topic_50,tk,0.4000039849741129
topic_50,subject_matter_eligibility,0.380352523526987
topic_50,reward_system,0.36764812721053863
topic_50,assignment_law,0.36764812721053863
topic_50,patent_examiner,0.36324208818706505
topic_51,network,0.29154781581646205
topic_51,collaborative_innovation,0.24783036470024924
topic_51,intercultural_proximity,0.23038890753394048
topic_51,ris,0.23038890753394048
topic_51,social_fragmentation,0.21682465710283302
topic_51,collaboration_network,0.2132807732620465
topic_51,collaborative_innovation_network,0.20907530852811698
topic_51,ecoinnovation,0.20483219954294699
topic_51,dige,0.2010629075143943
topic_51,female_male,0.2010629075143943
topic_52,sep,0.4730521911761151
topic_52,frand,0.45737555591504847
topic_52,implementer,0.40126928272702866
topic_52,asi,0.3955220234213132
topic_52,sep_holder,0.3798827062297723
topic_52,antisuit_injunction,0.3771832790901158
topic_52,standard_essential,0.3431480681545659
topic_52,arbitration,0.3403379724294506
topic_52,huawei,0.33738541680073403
topic_52,competition_law,0.3372741936738195
topic_53,bayhdole,0.6559708644810941
topic_53,marchin,0.39712642065806847
topic_53,university,0.3929846459535014
topic_53,bayhdoletype_legislation,0.372002570188706
topic_53,grant_recipient,0.372002570188706
topic_53,double_trust,0.372002570188706
topic_53,nonexclusive_license,0.372002570188706
topic_53,amcs,0.372002570188706
topic_53,bd_policy,0.372002570188706
topic_53,petition,0.36706390374416437
topic_54,university,0.438448314990398
topic_54,technology_transfer,0.4155095745950474
topic_54,tto,0.4134573082291342
topic_54,universityindustry_collaboration,0.40901053483438005
topic_54,academic_patenting,0.3904989334331722
topic_54,academic_inventor,0.3509284524947152
topic_54,mode_of_behavior,0.3248063135481192
topic_54,ktuic,0.3248063135481192
topic_54,commercial_orientation,0.3248063135481192
topic_54,office,0.3165171794224686
topic_55,patenting_strategy,0.43163012577477133
topic_55,lose_race,0.4128339016298858
topic_55,fintech,0.4002147270460373
topic_55,crowdfunding,0.370230521251868
topic_55,prior_literature,0.3699415804592556
topic_55,anchoring,0.36155907933705966
topic_55,race,0.3503166521815653
topic_55,technological_geographical,0.34815299831916613
topic_55,patentpending,0.3460632127520191
topic_55,time_pressure,0.33051414421977154
topic_56,technical_phrase,0.4953438495963978
topic_56,keyword,0.4505613702221861
topic_56,topic_change,0.39134863767637607
topic_56,candidate_phrase,0.36460338869669107
topic_56,concept_mapping,0.36460338869669107
topic_56,um,0.34864941249117254
topic_56,citation,0.3433816479976103
topic_56,domain,0.34298864595211515
topic_56,bridge,0.3421571648352394
topic_56,text_mining,0.33868529560900845
topic_57,hybrid_pae,0.5821320239192818
topic_57,paes,0.568778998525898
topic_57,clearinghouse,0.5596567451112986
topic_57,pae_activity,0.5077274144527425
topic_57,patent_assertion,0.495520937211951
topic_57,hybrid_paes,0.4918948181203633
topic_57,grantback_clause,0.480093235769804
topic_57,severable_innovation,0.47477278931799266
topic_57,nonseverable,0.4342538455517025
topic_57,privateering,0.4342538455517025
topic_58,copyright,0.4185567900960337
topic_58,artistic,0.4047750823385963
topic_58,copyright_law,0.3989582123396525
topic_58,conceptual_separability,0.38728031323203377
topic_58,independent_creation,0.38728031323203377
topic_58,free_speech,0.36438431288381257
topic_58,copyright_doctrine,0.3532020710384774
topic_58,1988,0.350184240714115
topic_58,designs_patents,0.3444203777762443
topic_58,individuation_thesis,0.3407091012692564
topic_59,patent_troll,0.5731153599850786
topic_59,lowvalue,0.44227260200767937
topic_59,orphan,0.43780652498226774
topic_59,publicchoice_dynamic,0.4176610260345309
topic_59,antipatent_law,0.4176610260345309
topic_59,unregistered,0.4048271534629111
topic_59,nuisance,0.403858206371632
topic_59,bounty_claim,0.3811126684830342
topic_59,undiscovered,0.3811126684830342
topic_59,bounty,0.3811126684830342
topic_60,federal_circuit,0.39186120485067255
topic_60,pto,0.37814663262572884
topic_60,district_court,0.3017886755483337
topic_60,supreme_court,0.29600593509963047
topic_60,federal_circuits,0.2642316369603703
topic_60,court_of_appeals,0.2580564424857171
topic_60,ptab,0.24818979127197457
topic_60,court,0.24657068145808733
topic_60,validity,0.24513492171465098
topic_60,solicitor,0.24140869902911813
topic_61,trademark,0.4628259930533439
topic_61,threedimensional_shape,0.401321207061156
topic_61,trade_mark,0.3955559023561324
topic_61,boundary_screen,0.35397973632759666
topic_61,authorship_screen,0.35397973632759666
topic_61,tam,0.3270986683777244
topic_61,mark,0.3264197436048144
topic_61,olfactory_trademark,0.3227429207567535
topic_61,tm_logo,0.3227429207567535
topic_61,transfer_learning,0.31182888913506523
